id_student,code_module,code_presentation,final_result,total_clicks,median_score,late_submission_pct,engagement_band,score_band
2482700,AAA,2013J,Pass,180.0,52.0,20.0,High (151-300),Low (41-55)
2486127,AAA,2013J,Pass,162.0,76.0,20.0,High (151-300),High (71-85)
2498700,AAA,2013J,Pass,221.0,77.0,60.0,High (151-300),High (71-85)
2516503,AAA,2013J,Pass,317.0,80.0,0.0,Very High (300+),High (71-85)
2518069,AAA,2013J,Pass,133.0,75.0,20.0,Medium (76-150),High (71-85)
2521459,AAA,2013J,Pass,112.0,63.0,40.0,Medium (76-150),Medium (56-70)
2523736,AAA,2013J,Pass,40.0,62.5,100.0,Low (26-75),Medium (56-70)
2529279,AAA,2013J,Pass,87.0,79.0,20.0,Medium (76-150),High (71-85)
2532302,AAA,2013J,Pass,140.0,69.0,0.0,Medium (76-150),Medium (56-70)
2536991,AAA,2013J,Distinction,90.0,80.0,40.0,Medium (76-150),High (71-85)
2542724,AAA,2013J,Withdrawn,17.0,,,Very Low (0-25),
2550279,AAA,2013J,Pass,276.0,62.0,60.0,High (151-300),Medium (56-70)
2551220,AAA,2013J,Pass,142.0,63.0,40.0,Medium (76-150),Medium (56-70)
2552472,AAA,2013J,Withdrawn,42.0,53.5,100.0,Low (26-75),Low (41-55)
2555340,AAA,2013J,Pass,526.0,80.0,0.0,Very High (300+),High (71-85)
2557283,AAA,2013J,Pass,768.0,79.0,0.0,Very High (300+),High (71-85)
2559575,AAA,2013J,Pass,97.0,73.0,0.0,Medium (76-150),High (71-85)
2562034,AAA,2013J,Pass,14.0,65.0,40.0,Very Low (0-25),Medium (56-70)
2566163,AAA,2013J,Pass,123.0,74.0,0.0,Medium (76-150),High (71-85)
2566592,AAA,2013J,Pass,137.0,70.0,0.0,Medium (76-150),Medium (56-70)
2569324,AAA,2013J,Withdrawn,0.0,,,Very Low (0-25),
2574528,AAA,2013J,Pass,108.0,78.0,20.0,Medium (76-150),High (71-85)
2574583,AAA,2013J,Pass,169.0,71.0,40.0,High (151-300),High (71-85)
2576122,AAA,2013J,Withdrawn,18.0,64.0,0.0,Very Low (0-25),Medium (56-70)
2578995,AAA,2013J,Pass,120.0,80.0,20.0,Medium (76-150),High (71-85)
2586560,AAA,2013J,Pass,272.0,75.0,20.0,High (151-300),High (71-85)
2594139,AAA,2013J,Pass,176.0,79.0,80.0,High (151-300),High (71-85)
2598871,AAA,2013J,Pass,251.0,73.0,0.0,High (151-300),High (71-85)
2599352,AAA,2013J,Pass,111.0,77.0,60.0,Medium (76-150),High (71-85)
2600688,AAA,2013J,Pass,95.0,72.0,20.0,Medium (76-150),High (71-85)
2606098,AAA,2013J,Pass,67.0,70.0,40.0,Low (26-75),Medium (56-70)
2613116,AAA,2013J,Pass,172.0,84.0,0.0,High (151-300),High (71-85)
2617002,AAA,2013J,Pass,113.0,67.0,40.0,Medium (76-150),Medium (56-70)
2620584,AAA,2013J,Fail,8.0,,,Very Low (0-25),
2639449,AAA,2013J,Pass,61.0,58.0,50.0,Low (26-75),Medium (56-70)
2639540,AAA,2013J,Pass,165.0,80.0,40.0,High (151-300),High (71-85)
2639641,AAA,2013J,Pass,181.0,66.0,0.0,High (151-300),Medium (56-70)
2641155,AAA,2013J,Pass,422.0,79.0,0.0,Very High (300+),High (71-85)
2643002,AAA,2013J,Pass,271.0,59.0,60.0,High (151-300),Medium (56-70)
2645733,AAA,2013J,Pass,123.0,83.0,0.0,Medium (76-150),High (71-85)
2649826,AAA,2013J,Distinction,555.0,85.0,0.0,Very High (300+),High (71-85)
2650282,AAA,2013J,Pass,53.0,84.0,40.0,Low (26-75),High (71-85)
2664024,AAA,2013J,Pass,59.0,64.0,80.0,Low (26-75),Medium (56-70)
2666246,AAA,2013J,Pass,64.0,76.0,0.0,Low (26-75),High (71-85)
2669816,AAA,2013J,Fail,20.0,66.0,20.0,Very Low (0-25),Medium (56-70)
2671132,AAA,2013J,Pass,407.0,69.0,0.0,Very High (300+),Medium (56-70)
2676809,AAA,2013J,Fail,39.0,46.0,33.3,Low (26-75),Low (41-55)
2678643,AAA,2013J,Pass,157.0,66.0,60.0,High (151-300),Medium (56-70)
2685865,AAA,2013J,Pass,238.0,77.0,20.0,High (151-300),High (71-85)
2688067,AAA,2013J,Pass,40.0,68.0,0.0,Low (26-75),Medium (56-70)
2689958,AAA,2013J,Distinction,407.0,82.0,0.0,Very High (300+),High (71-85)
2691206,AAA,2013J,Distinction,247.0,85.0,20.0,High (151-300),High (71-85)
2691244,AAA,2013J,Pass,45.0,58.5,50.0,Low (26-75),Medium (56-70)
2694424,AAA,2013J,Pass,395.0,80.0,0.0,Very High (300+),High (71-85)
2698257,AAA,2013J,Pass,84.0,67.0,40.0,Medium (76-150),Medium (56-70)
6516,AAA,2014J,Pass,306.0,61.0,0.0,Very High (300+),Medium (56-70)
24734,AAA,2014J,Pass,43.0,48.0,80.0,Low (26-75),Low (41-55)
26192,AAA,2014J,Distinction,228.0,87.0,0.0,High (151-300),Very High (86-100)
28061,AAA,2014J,Pass,178.0,78.0,20.0,High (151-300),High (71-85)
31600,AAA,2014J,Pass,23.0,54.0,60.0,Very Low (0-25),Low (41-55)
46844,AAA,2014J,Pass,42.0,64.0,0.0,Low (26-75),Medium (56-70)
52765,AAA,2014J,Pass,469.0,65.0,20.0,Very High (300+),Medium (56-70)
55104,AAA,2014J,Pass,126.0,70.0,40.0,Medium (76-150),Medium (56-70)
58071,AAA,2014J,Pass,337.0,76.0,80.0,Very High (300+),High (71-85)
58316,AAA,2014J,Pass,138.0,75.0,20.0,Medium (76-150),High (71-85)
62487,AAA,2014J,Pass,45.0,74.0,40.0,Low (26-75),High (71-85)
63165,AAA,2014J,Pass,63.0,51.0,60.0,Low (26-75),Low (41-55)
65002,AAA,2014J,Fail,0.0,67.0,0.0,Very Low (0-25),Medium (56-70)
70011,AAA,2014J,Pass,671.0,78.0,0.0,Very High (300+),High (71-85)
75255,AAA,2014J,Pass,108.0,80.0,40.0,Medium (76-150),High (71-85)
79403,AAA,2014J,Withdrawn,221.0,60.0,66.7,High (151-300),Medium (56-70)
85092,AAA,2014J,Pass,32.0,58.0,25.0,Low (26-75),Medium (56-70)
85144,AAA,2014J,Pass,100.0,78.0,0.0,Medium (76-150),High (71-85)
85302,AAA,2014J,Pass,191.0,70.0,40.0,High (151-300),Medium (56-70)
87431,AAA,2014J,Withdrawn,58.0,50.0,100.0,Low (26-75),Low (41-55)
94961,AAA,2014J,Pass,125.0,65.0,20.0,Medium (76-150),Medium (56-70)
95755,AAA,2014J,Withdrawn,43.0,45.0,100.0,Low (26-75),Low (41-55)
101116,AAA,2014J,Pass,184.0,83.0,20.0,High (151-300),High (71-85)
107489,AAA,2014J,Pass,352.0,80.0,40.0,Very High (300+),High (71-85)
108872,AAA,2014J,Pass,112.0,62.0,0.0,Medium (76-150),Medium (56-70)
109155,AAA,2014J,Pass,294.0,68.0,0.0,High (151-300),Medium (56-70)
111512,AAA,2014J,Fail,26.0,,,Low (26-75),
117818,AAA,2014J,Pass,170.0,59.0,40.0,High (151-300),Medium (56-70)
119902,AAA,2014J,Withdrawn,255.0,66.0,50.0,High (151-300),Medium (56-70)
121349,AAA,2014J,Pass,212.0,73.0,0.0,High (151-300),High (71-85)
124064,AAA,2014J,Distinction,241.0,87.0,40.0,High (151-300),Very High (86-100)
125018,AAA,2014J,Pass,204.0,66.0,0.0,High (151-300),Medium (56-70)
129955,AAA,2014J,Withdrawn,51.0,82.0,0.0,Low (26-75),High (71-85)
130034,AAA,2014J,Pass,189.0,78.0,0.0,High (151-300),High (71-85)
130547,AAA,2014J,Pass,80.0,59.0,80.0,Medium (76-150),Medium (56-70)
130636,AAA,2014J,Pass,66.0,60.0,0.0,Low (26-75),Medium (56-70)
131390,AAA,2014J,Pass,9.0,80.0,0.0,Very Low (0-25),High (71-85)
133816,AAA,2014J,Pass,397.0,65.0,0.0,Very High (300+),Medium (56-70)
133922,AAA,2014J,Pass,54.0,78.0,100.0,Low (26-75),High (71-85)
135335,AAA,2014J,Withdrawn,1.0,,,Very Low (0-25),
135400,AAA,2014J,Pass,24.0,47.0,80.0,Very Low (0-25),Low (41-55)
135471,AAA,2014J,Distinction,229.0,85.0,0.0,High (151-300),High (71-85)
139033,AAA,2014J,Fail,100.0,62.0,0.0,Medium (76-150),Medium (56-70)
141377,AAA,2014J,Pass,80.0,52.0,40.0,Medium (76-150),Low (41-55)
141506,AAA,2014J,Fail,23.0,75.0,0.0,Very Low (0-25),High (71-85)
146503,AAA,2014J,Pass,13.0,66.0,0.0,Very Low (0-25),Medium (56-70)
147756,AAA,2014J,Pass,89.0,69.0,100.0,Medium (76-150),Medium (56-70)
148993,AAA,2014J,Pass,205.0,86.0,60.0,High (151-300),Very High (86-100)
149741,AAA,2014J,Pass,220.0,64.0,0.0,High (151-300),Medium (56-70)
149962,AAA,2014J,Pass,21.0,67.0,20.0,Very Low (0-25),Medium (56-70)
151587,AAA,2014J,Withdrawn,5.0,72.0,66.7,Very Low (0-25),High (71-85)
152668,AAA,2014J,Withdrawn,47.0,71.0,0.0,Low (26-75),High (71-85)
155984,AAA,2014J,Pass,149.0,78.0,60.0,Medium (76-150),High (71-85)
158707,AAA,2014J,Withdrawn,473.0,75.0,0.0,Very High (300+),High (71-85)
159954,AAA,2014J,Withdrawn,114.0,68.0,33.3,Medium (76-150),Medium (56-70)
164944,AAA,2014J,Pass,142.0,62.0,40.0,Medium (76-150),Medium (56-70)
165226,AAA,2014J,Fail,109.0,77.0,0.0,Medium (76-150),High (71-85)
167961,AAA,2014J,Pass,249.0,82.0,0.0,High (151-300),High (71-85)
174024,AAA,2014J,Pass,89.0,62.0,0.0,Medium (76-150),Medium (56-70)
174094,AAA,2014J,Pass,401.0,76.0,40.0,Very High (300+),High (71-85)
174745,AAA,2014J,Pass,238.0,67.0,0.0,High (151-300),Medium (56-70)
175447,AAA,2014J,Pass,321.0,69.0,20.0,Very High (300+),Medium (56-70)
175772,AAA,2014J,Withdrawn,316.0,85.0,100.0,Very High (300+),High (71-85)
183057,AAA,2014J,Pass,108.0,64.0,100.0,Medium (76-150),Medium (56-70)
185350,AAA,2014J,Fail,26.0,57.0,60.0,Low (26-75),Medium (56-70)
188278,AAA,2014J,Pass,378.0,72.0,40.0,Very High (300+),High (71-85)
199636,AAA,2014J,Pass,197.0,77.0,20.0,High (151-300),High (71-85)
199897,AAA,2014J,Pass,165.0,79.0,80.0,High (151-300),High (71-85)
200804,AAA,2014J,Pass,85.0,68.0,40.0,Medium (76-150),Medium (56-70)
205494,AAA,2014J,Pass,112.0,66.0,0.0,Medium (76-150),Medium (56-70)
228021,AAA,2014J,Distinction,338.0,85.0,0.0,Very High (300+),High (71-85)
228383,AAA,2014J,Pass,269.0,71.0,60.0,High (151-300),High (71-85)
232307,AAA,2014J,Pass,67.0,65.0,20.0,Low (26-75),Medium (56-70)
235068,AAA,2014J,Pass,263.0,58.0,0.0,High (151-300),Medium (56-70)
235507,AAA,2014J,Pass,89.0,61.0,40.0,Medium (76-150),Medium (56-70)
236875,AAA,2014J,Pass,23.0,45.0,80.0,Very Low (0-25),Low (41-55)
237274,AAA,2014J,Pass,169.0,71.0,0.0,High (151-300),High (71-85)
243510,AAA,2014J,Fail,37.0,38.0,40.0,Low (26-75),Very Low (0-40)
244246,AAA,2014J,Pass,147.0,70.0,20.0,Medium (76-150),Medium (56-70)
248581,AAA,2014J,Distinction,436.0,87.0,0.0,Very High (300+),Very High (86-100)
252073,AAA,2014J,Pass,92.0,52.0,40.0,Medium (76-150),Low (41-55)
254625,AAA,2014J,Distinction,245.0,83.0,40.0,High (151-300),High (71-85)
258587,AAA,2014J,Distinction,665.0,80.0,0.0,Very High (300+),High (71-85)
260355,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
260623,AAA,2014J,Pass,72.0,72.0,40.0,Low (26-75),High (71-85)
263251,AAA,2014J,Pass,206.0,71.0,0.0,High (151-300),High (71-85)
263543,AAA,2014J,Pass,153.0,80.0,0.0,High (151-300),High (71-85)
263952,AAA,2014J,Distinction,136.0,90.0,40.0,Medium (76-150),Very High (86-100)
266524,AAA,2014J,Pass,49.0,57.0,40.0,Low (26-75),Medium (56-70)
268733,AAA,2014J,Fail,0.0,,,Very Low (0-25),
273346,AAA,2014J,Pass,198.0,82.0,0.0,High (151-300),High (71-85)
274947,AAA,2014J,Withdrawn,39.0,47.0,40.0,Low (26-75),Low (41-55)
275674,AAA,2014J,Withdrawn,260.0,45.0,0.0,High (151-300),Low (41-55)
275792,AAA,2014J,Pass,63.0,74.0,20.0,Low (26-75),High (71-85)
277123,AAA,2014J,Fail,31.0,47.0,0.0,Low (26-75),Low (41-55)
277880,AAA,2014J,Withdrawn,3.0,68.0,0.0,Very Low (0-25),Medium (56-70)
281077,AAA,2014J,Pass,99.0,74.0,40.0,Medium (76-150),High (71-85)
281636,AAA,2014J,Pass,196.0,87.0,0.0,High (151-300),Very High (86-100)
285315,AAA,2014J,Pass,93.0,86.0,0.0,Medium (76-150),Very High (86-100)
287040,AAA,2014J,Pass,254.0,73.0,20.0,High (151-300),High (71-85)
287204,AAA,2014J,Pass,223.0,72.0,20.0,High (151-300),High (71-85)
287210,AAA,2014J,Pass,314.0,73.0,0.0,Very High (300+),High (71-85)
288994,AAA,2014J,Fail,4.0,,,Very Low (0-25),
289449,AAA,2014J,Pass,137.0,74.0,0.0,Medium (76-150),High (71-85)
290164,AAA,2014J,Pass,561.0,67.0,60.0,Very High (300+),Medium (56-70)
292525,AAA,2014J,Pass,31.0,84.0,0.0,Low (26-75),High (71-85)
292775,AAA,2014J,Pass,197.0,82.0,60.0,High (151-300),High (71-85)
293824,AAA,2014J,Pass,901.0,60.0,20.0,Very High (300+),Medium (56-70)
294496,AAA,2014J,Pass,196.0,80.0,80.0,High (151-300),High (71-85)
294655,AAA,2014J,Fail,209.0,77.0,100.0,High (151-300),High (71-85)
295060,AAA,2014J,Fail,106.0,66.0,20.0,Medium (76-150),Medium (56-70)
295075,AAA,2014J,Pass,260.0,65.0,20.0,High (151-300),Medium (56-70)
296424,AAA,2014J,Pass,180.0,82.0,0.0,High (151-300),High (71-85)
298034,AAA,2014J,Fail,203.0,68.0,0.0,High (151-300),Medium (56-70)
298838,AAA,2014J,Pass,124.0,80.0,20.0,Medium (76-150),High (71-85)
301967,AAA,2014J,Pass,17.0,56.0,0.0,Very Low (0-25),Medium (56-70)
302476,AAA,2014J,Distinction,211.0,85.0,0.0,High (151-300),High (71-85)
303521,AAA,2014J,Pass,786.0,80.0,40.0,Very High (300+),High (71-85)
303985,AAA,2014J,Pass,24.0,71.0,40.0,Very Low (0-25),High (71-85)
304465,AAA,2014J,Pass,364.0,76.0,0.0,Very High (300+),High (71-85)
306646,AAA,2014J,Pass,13.0,55.0,20.0,Very Low (0-25),Low (41-55)
309142,AAA,2014J,Pass,68.0,67.0,40.0,Low (26-75),Medium (56-70)
310412,AAA,2014J,Pass,199.0,75.0,0.0,High (151-300),High (71-85)
311235,AAA,2014J,Pass,109.0,64.0,0.0,Medium (76-150),Medium (56-70)
311659,AAA,2014J,Fail,20.0,,,Very Low (0-25),
313937,AAA,2014J,Pass,744.0,81.0,0.0,Very High (300+),High (71-85)
315076,AAA,2014J,Pass,102.0,69.0,40.0,Medium (76-150),Medium (56-70)
315744,AAA,2014J,Distinction,360.0,81.0,80.0,Very High (300+),High (71-85)
323370,AAA,2014J,Pass,196.0,80.0,20.0,High (151-300),High (71-85)
323805,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
328024,AAA,2014J,Pass,263.0,56.0,60.0,High (151-300),Medium (56-70)
328734,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
329659,AAA,2014J,Fail,61.0,50.0,0.0,Low (26-75),Low (41-55)
330594,AAA,2014J,Pass,79.0,59.0,60.0,Medium (76-150),Medium (56-70)
331358,AAA,2014J,Distinction,516.0,84.0,40.0,Very High (300+),High (71-85)
332884,AAA,2014J,Pass,174.0,82.0,0.0,High (151-300),High (71-85)
334441,AAA,2014J,Fail,34.0,41.0,0.0,Low (26-75),Low (41-55)
335247,AAA,2014J,Pass,110.0,73.0,20.0,Medium (76-150),High (71-85)
335764,AAA,2014J,Pass,141.0,87.0,0.0,Medium (76-150),Very High (86-100)
337748,AAA,2014J,Withdrawn,1.0,44.0,0.0,Very Low (0-25),Low (41-55)
338407,AAA,2014J,Pass,36.0,69.0,20.0,Low (26-75),Medium (56-70)
341876,AAA,2014J,Withdrawn,123.0,68.5,0.0,Medium (76-150),Medium (56-70)
342007,AAA,2014J,Pass,180.0,85.0,60.0,High (151-300),High (71-85)
345440,AAA,2014J,Pass,22.0,74.0,0.0,Very Low (0-25),High (71-85)
345519,AAA,2014J,Pass,104.0,78.0,0.0,Medium (76-150),High (71-85)
346118,AAA,2014J,Pass,116.0,73.0,0.0,Medium (76-150),High (71-85)
348275,AAA,2014J,Withdrawn,39.0,61.5,50.0,Low (26-75),Medium (56-70)
348807,AAA,2014J,Pass,40.0,77.0,100.0,Low (26-75),High (71-85)
350156,AAA,2014J,Pass,22.0,53.0,0.0,Very Low (0-25),Low (41-55)
350939,AAA,2014J,Pass,159.0,68.0,0.0,High (151-300),Medium (56-70)
351336,AAA,2014J,Pass,81.0,63.0,0.0,Medium (76-150),Medium (56-70)
353665,AAA,2014J,Pass,38.0,66.0,0.0,Low (26-75),Medium (56-70)
354170,AAA,2014J,Fail,82.0,52.0,0.0,Medium (76-150),Low (41-55)
356170,AAA,2014J,Pass,79.0,72.0,25.0,Medium (76-150),High (71-85)
358182,AAA,2014J,Pass,199.0,74.0,20.0,High (151-300),High (71-85)
364957,AAA,2014J,Pass,136.0,62.0,40.0,Medium (76-150),Medium (56-70)
369834,AAA,2014J,Withdrawn,105.0,82.0,20.0,Medium (76-150),High (71-85)
371710,AAA,2014J,Pass,316.0,85.0,0.0,Very High (300+),High (71-85)
373872,AAA,2014J,Pass,175.0,64.0,80.0,High (151-300),Medium (56-70)
375260,AAA,2014J,Pass,108.0,75.0,60.0,Medium (76-150),High (71-85)
375646,AAA,2014J,Pass,84.0,78.0,0.0,Medium (76-150),High (71-85)
377546,AAA,2014J,Distinction,158.0,83.0,40.0,High (151-300),High (71-85)
381642,AAA,2014J,Withdrawn,125.0,78.0,40.0,Medium (76-150),High (71-85)
382095,AAA,2014J,Pass,289.0,80.0,20.0,High (151-300),High (71-85)
383180,AAA,2014J,Withdrawn,31.0,68.0,33.3,Low (26-75),Medium (56-70)
383600,AAA,2014J,Pass,58.0,80.0,0.0,Low (26-75),High (71-85)
383723,AAA,2014J,Pass,877.0,79.0,20.0,Very High (300+),High (71-85)
384203,AAA,2014J,Pass,438.0,75.0,40.0,Very High (300+),High (71-85)
384725,AAA,2014J,Pass,414.0,81.0,0.0,Very High (300+),High (71-85)
387533,AAA,2014J,Fail,97.0,55.0,50.0,Medium (76-150),Low (41-55)
387954,AAA,2014J,Withdrawn,48.0,,,Low (26-75),
388147,AAA,2014J,Fail,81.0,40.0,50.0,Medium (76-150),Very Low (0-40)
390890,AAA,2014J,Pass,29.0,75.0,40.0,Low (26-75),High (71-85)
391249,AAA,2014J,Distinction,315.0,82.0,60.0,Very High (300+),High (71-85)
396599,AAA,2014J,Fail,83.0,57.5,75.0,Medium (76-150),Medium (56-70)
396655,AAA,2014J,Fail,55.0,40.0,100.0,Low (26-75),Very Low (0-40)
398171,AAA,2014J,Pass,121.0,69.0,20.0,Medium (76-150),Medium (56-70)
398349,AAA,2014J,Pass,340.0,80.0,20.0,Very High (300+),High (71-85)
400147,AAA,2014J,Pass,66.0,57.0,20.0,Low (26-75),Medium (56-70)
400682,AAA,2014J,Pass,145.0,53.0,0.0,Medium (76-150),Low (41-55)
401404,AAA,2014J,Pass,127.0,79.0,20.0,Medium (76-150),High (71-85)
402204,AAA,2014J,Pass,88.0,68.0,40.0,Medium (76-150),Medium (56-70)
402727,AAA,2014J,Pass,22.0,78.0,0.0,Very Low (0-25),High (71-85)
402961,AAA,2014J,Pass,387.0,71.0,20.0,Very High (300+),High (71-85)
404356,AAA,2014J,Pass,157.0,72.0,60.0,High (151-300),High (71-85)
406671,AAA,2014J,Pass,47.0,79.0,20.0,Low (26-75),High (71-85)
406682,AAA,2014J,Distinction,247.0,85.0,0.0,High (151-300),High (71-85)
409100,AAA,2014J,Pass,238.0,80.0,0.0,High (151-300),High (71-85)
409703,AAA,2014J,Pass,238.0,64.0,0.0,High (151-300),Medium (56-70)
410092,AAA,2014J,Pass,37.0,68.0,40.0,Low (26-75),Medium (56-70)
411971,AAA,2014J,Pass,161.0,75.0,0.0,High (151-300),High (71-85)
415969,AAA,2014J,Fail,8.0,60.0,0.0,Very Low (0-25),Medium (56-70)
418731,AAA,2014J,Fail,17.0,44.0,60.0,Very Low (0-25),Low (41-55)
421455,AAA,2014J,Pass,126.0,75.0,20.0,Medium (76-150),High (71-85)
424577,AAA,2014J,Pass,273.0,54.0,0.0,High (151-300),Low (41-55)
429858,AAA,2014J,Distinction,24.0,83.0,20.0,Very Low (0-25),High (71-85)
431025,AAA,2014J,Fail,24.0,55.0,0.0,Very Low (0-25),Low (41-55)
439305,AAA,2014J,Pass,51.0,70.0,40.0,Low (26-75),Medium (56-70)
440319,AAA,2014J,Withdrawn,63.0,70.0,66.7,Low (26-75),Medium (56-70)
442064,AAA,2014J,Pass,32.0,54.0,80.0,Low (26-75),Low (41-55)
442132,AAA,2014J,Pass,15.0,64.0,60.0,Very Low (0-25),Medium (56-70)
446108,AAA,2014J,Pass,85.0,59.0,0.0,Medium (76-150),Medium (56-70)
447481,AAA,2014J,Pass,58.0,58.0,60.0,Low (26-75),Medium (56-70)
468120,AAA,2014J,Fail,15.0,40.0,50.0,Very Low (0-25),Very Low (0-40)
468694,AAA,2014J,Withdrawn,25.0,61.0,60.0,Very Low (0-25),Medium (56-70)
470588,AAA,2014J,Withdrawn,48.0,76.0,0.0,Low (26-75),High (71-85)
470982,AAA,2014J,Pass,114.0,60.0,20.0,Medium (76-150),Medium (56-70)
476603,AAA,2014J,Distinction,154.0,85.0,80.0,High (151-300),High (71-85)
481022,AAA,2014J,Fail,1.0,50.0,0.0,Very Low (0-25),Low (41-55)
483800,AAA,2014J,Pass,129.0,69.0,20.0,Medium (76-150),Medium (56-70)
484897,AAA,2014J,Pass,60.0,73.0,20.0,Low (26-75),High (71-85)
485962,AAA,2014J,Pass,105.0,77.0,0.0,Medium (76-150),High (71-85)
488382,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
488990,AAA,2014J,Pass,102.0,56.0,0.0,Medium (76-150),Medium (56-70)
500113,AAA,2014J,Pass,31.0,74.0,80.0,Low (26-75),High (71-85)
503889,AAA,2014J,Pass,238.0,73.0,0.0,High (151-300),High (71-85)
514526,AAA,2014J,Withdrawn,1.0,,,Very Low (0-25),
518808,AAA,2014J,Pass,116.0,71.0,60.0,Medium (76-150),High (71-85)
522482,AAA,2014J,Withdrawn,13.0,75.0,0.0,Very Low (0-25),High (71-85)
527100,AAA,2014J,Distinction,46.0,92.0,0.0,Low (26-75),Very High (86-100)
527801,AAA,2014J,Fail,66.0,47.0,25.0,Low (26-75),Low (41-55)
533068,AAA,2014J,Pass,62.0,63.0,20.0,Low (26-75),Medium (56-70)
537081,AAA,2014J,Fail,98.0,66.0,40.0,Medium (76-150),Medium (56-70)
544253,AAA,2014J,Pass,220.0,73.0,60.0,High (151-300),High (71-85)
548120,AAA,2014J,Pass,111.0,76.0,0.0,Medium (76-150),High (71-85)
561467,AAA,2014J,Withdrawn,48.0,,,Low (26-75),
567922,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
569505,AAA,2014J,Distinction,449.0,85.0,0.0,Very High (300+),High (71-85)
570317,AAA,2014J,Pass,131.0,76.0,40.0,Medium (76-150),High (71-85)
574505,AAA,2014J,Pass,46.0,40.0,0.0,Low (26-75),Very Low (0-40)
588477,AAA,2014J,Pass,513.0,77.0,0.0,Very High (300+),High (71-85)
593846,AAA,2014J,Withdrawn,67.0,64.0,20.0,Low (26-75),Medium (56-70)
593987,AAA,2014J,Fail,195.0,73.0,0.0,High (151-300),High (71-85)
596288,AAA,2014J,Pass,39.0,78.0,0.0,Low (26-75),High (71-85)
598070,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
603834,AAA,2014J,Pass,33.0,63.0,60.0,Low (26-75),Medium (56-70)
603861,AAA,2014J,Withdrawn,33.0,61.0,0.0,Low (26-75),Medium (56-70)
608440,AAA,2014J,Withdrawn,21.0,,,Very Low (0-25),
623710,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
623840,AAA,2014J,Pass,178.0,80.0,0.0,High (151-300),High (71-85)
626240,AAA,2014J,Pass,82.0,60.0,60.0,Medium (76-150),Medium (56-70)
628088,AAA,2014J,Withdrawn,22.0,80.0,100.0,Very Low (0-25),High (71-85)
628312,AAA,2014J,Withdrawn,2.0,,,Very Low (0-25),
630142,AAA,2014J,Withdrawn,54.0,84.5,50.0,Low (26-75),High (71-85)
637665,AAA,2014J,Pass,282.0,48.0,0.0,High (151-300),Low (41-55)
639053,AAA,2014J,Pass,11.0,63.0,40.0,Very Low (0-25),Medium (56-70)
642878,AAA,2014J,Withdrawn,55.0,44.0,0.0,Low (26-75),Low (41-55)
648130,AAA,2014J,Withdrawn,45.0,56.0,0.0,Low (26-75),Medium (56-70)
676546,AAA,2014J,Withdrawn,19.0,75.0,25.0,Very Low (0-25),High (71-85)
677186,AAA,2014J,Pass,34.0,53.0,0.0,Low (26-75),Low (41-55)
677281,AAA,2014J,Fail,13.0,,,Very Low (0-25),
684180,AAA,2014J,Pass,7.0,62.0,40.0,Very Low (0-25),Medium (56-70)
687698,AAA,2014J,Pass,29.0,55.0,40.0,Low (26-75),Low (41-55)
696073,AAA,2014J,Pass,197.0,75.0,0.0,High (151-300),High (71-85)
696578,AAA,2014J,Withdrawn,234.0,80.0,33.3,High (151-300),High (71-85)
721259,AAA,2014J,Withdrawn,241.0,65.0,0.0,High (151-300),Medium (56-70)
852847,AAA,2014J,Fail,30.0,34.5,0.0,Low (26-75),Very Low (0-40)
998493,AAA,2014J,Pass,961.0,68.0,0.0,Very High (300+),Medium (56-70)
1045203,AAA,2014J,Pass,318.0,79.0,80.0,Very High (300+),High (71-85)
1112555,AAA,2014J,Pass,276.0,66.0,40.0,High (151-300),Medium (56-70)
1183831,AAA,2014J,Withdrawn,283.0,72.0,66.7,High (151-300),High (71-85)
1268696,AAA,2014J,Pass,24.0,64.0,0.0,Very Low (0-25),Medium (56-70)
1336190,AAA,2014J,Pass,104.0,,,Medium (76-150),
1352868,AAA,2014J,Pass,114.0,72.0,40.0,Medium (76-150),High (71-85)
1398979,AAA,2014J,Withdrawn,564.0,74.0,25.0,Very High (300+),High (71-85)
1456619,AAA,2014J,Withdrawn,57.0,63.0,100.0,Low (26-75),Medium (56-70)
1469279,AAA,2014J,Withdrawn,0.0,,,Very Low (0-25),
1471214,AAA,2014J,Pass,104.0,74.0,20.0,Medium (76-150),High (71-85)
1472925,AAA,2014J,Pass,82.0,59.0,60.0,Medium (76-150),Medium (56-70)
1484804,AAA,2014J,Pass,125.0,64.0,80.0,Medium (76-150),Medium (56-70)
1511033,AAA,2014J,Pass,52.0,79.0,0.0,Low (26-75),High (71-85)
1576513,AAA,2014J,Distinction,1520.0,86.0,0.0,Very High (300+),Very High (86-100)
1609002,AAA,2014J,Pass,125.0,78.0,40.0,Medium (76-150),High (71-85)
1629771,AAA,2014J,Distinction,63.0,82.0,20.0,Low (26-75),High (71-85)
1676594,AAA,2014J,Withdrawn,13.0,,,Very Low (0-25),
1686551,AAA,2014J,Withdrawn,77.0,80.0,0.0,Medium (76-150),High (71-85)
